L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,n_sweeps,n_thermalize,seed
20,2.2267,0.75761625,0.11245551306915692,2124.544063401118,-0.3180941385500651,0.36959407411624656,3809.8728175870942,166.64269883684375,105.23558203245535,2835.6731592353735,3.2122836605451273,3.9861909804103943,4000.0,0.6387313146977615,0.0684256116834522,1746.4634860601316,8000,1000,75
20,2.23,0.7601300000000001,0.1085421472220687,1599.5467073507668,-0.3134177263310901,0.3447560448503463,2563.7950064864735,167.58522982062783,80.50790578172035,2531.1790128965945,3.229292271484388,3.9792163443056863,3571.139413418645,0.6395119968928312,0.04659271338378767,1026.6758263306065,8000,1000,76
20,2.24,0.738755625,0.1150776431190069,1695.444350468035,-0.35672114557006246,0.4596278185063753,3465.721723590412,157.55801618303568,79.98233102622892,2328.205112610076,3.1141680008035455,3.983953761660756,3591.781368285608,0.6322446407739071,0.07548906759405373,1115.8117326616002,8000,1000,77
20,2.25,0.726718125,0.13019868706823245,1798.5778144951666,-0.38357797503408647,0.5764898269895269,4152.701863963231,149.10272055555555,103.7430527496238,2683.383676379835,2.973289672526681,3.991607726620241,3652.9229973581737,0.6290226900229761,0.08095722268912994,1294.6190326815201,8000,1000,78
20,2.255,0.7190481249999999,0.12851226278078495,1602.955853303397,-0.40215089076870064,0.5800368760055984,4017.4179023325532,147.18917793791576,79.33057348112582,2430.2920186329893,2.975249125895494,3.9792741474997197,3431.9246209475964,0.6257582260235034,0.08260434201665505,1068.1079510354698,8000,1000,79
20,2.26,0.70372,0.14024298230051396,1843.830040991959,-0.43371441287486584,0.6479422991767309,4237.346524502367,139.5017112831858,102.00557117405661,2704.6933505517154,2.869790554098092,3.960696054123208,3707.26160411366,0.6223762163272661,0.09048979205667716,1401.4840643568855,8000,1000,80
20,2.27,0.693460625,0.14027671999825128,1613.3270229063255,-0.4483961559100338,0.48629297545421496,2518.3730870161457,135.61787830396477,77.50230886848581,2427.129160398359,2.7963008066988753,3.996734217055758,3744.7216542250862,0.6144601062330864,0.10348880270715258,1166.6991785018101,8000,1000,81
20,2.28,0.6640493749999998,0.14931521634868686,1540.1746139417571,-0.518147128395977,0.5838957139488695,2999.2672418769484,121.29232949561404,77.4498625415229,2251.4693795108346,2.537960493296389,4.036567072409676,3643.977511100566,0.6017918089447251,0.11889204569317023,1106.951444518772,8000,1000,82
20,2.2833,0.6743425,0.14954485476954404,1782.564313551064,-0.49081240486127525,0.6356042641053505,3497.840735911714,124.43407020540445,75.39586995589679,2523.57421839715,2.5786040522652076,4.033274662133132,3700.679351632958,0.6075323498384158,0.10053472315244841,1151.0630337659138,8000,1000,83
20,2.29,0.66486125,0.14724813498555067,1548.2674777888346,-0.5123562810096134,0.5708811762126087,2955.1704299752873,120.17880567685589,75.8148952564708,2147.6414322989185,2.480321730730274,4.062847120202684,3559.035962332645,0.6039854244162651,0.11699050922575789,1253.4448762840173,8000,1000,84
20,2.3,0.6388756250000001,0.15448653326895612,1606.6886485739954,-0.5777321239873682,0.7894031801993112,3578.353293753353,108.83611141304348,75.48411349861439,2168.485799975884,2.2543186656318395,4.086798849481558,3300.632776789264,0.5936864336418723,0.11883861642760256,1190.808578967599,8000,1000,85
20,2.3117,0.6277225000000001,0.16093838440700767,1779.9334675036378,-0.5873383157947422,0.6934678562905646,3455.054464868077,102.03546524202966,71.4802964233149,2427.1725664986743,2.0738915763171133,4.1430416062107716,3637.1354157201235,0.5941513456210381,0.10759609672156839,1194.2171563853212,8000,1000,86
